chrom1	mid1	chrom2	mid2	strand1	strand2	fc1	fc2	fc.mean
chr18	42761531	chr18	43363890	+	+	16.24008	13.5126	14.876339999999999
chr17	28789218	chr17	29405688	+	-	3.34853	26.40187	14.8752
chr2	70479224	chr2	71089091	+	+	11.32832	18.42163	14.874975
chr19	43956317	chr19	44548807	-	-	10.67205	19.07641	14.87423
chr4	62068393	chr4	62680583	-	-	13.31475	16.43224	14.873495
chr11	96891197	chr11	97480866	-	-	17.21886	12.52806	14.87346
chr7	52211211	chr7	52800087	-	-	22.47053	7.27602	14.873275
chr8	86728522	chr8	87347763	+	-	6.08201	23.66411	14.87306
chr17	34486565	chr17	35090381	-	-	26.39144000000001	3.3526199999999995	14.872030000000004
chrX	70899701	chrX	71494067	-	+	19.69663	10.04559	14.87111
chr12	110049575	chr12	110632225	+	-	17.16808	12.57232	14.8702
chr4	69415826	chr4	70017326	-	-	3.34853	26.39144000000001	14.869985000000005
chr2	152841222	chr2	153432308	-	+	23.70675	6.032030000000002	14.869390000000001
chr13	103900204	chr13	104493668	-	+	16.34402	13.39413	14.869075
chr5	4918571	chr5	5537759	-	-	25.38984	4.34556	14.8677
chr8	109644894	chr8	110251400	+	-	5.82727	23.90691	14.867090000000001
chr2	20587788	chr2	21202618	-	+	18.41692	11.31509	14.866005000000001
chr1	172543557	chr1	173152885	-	+	19.01328	10.71675	14.865015
chr11	98013401	chr11	98616156	+	-	5.6523900000000005	24.07128	14.861835000000001
chr7	126656799	chr7	127268429	-	+	16.3126	13.410470000000002	14.861535
chr14	31680407	chr14	32285823	+	-	19.18983	10.53275	14.86129
chr4	40248325	chr4	40853528	+	-	11.58602	18.1356	14.86081
chr11	77304791	chr11	77916656	+	+	23.46833	6.25151	14.85992
chr1	134052527	chr1	134668215	-	-	15.799120000000002	13.92007	14.859595000000002
chr8	122702977	chr8	123320359	+	-	20.23971	9.47947	14.859589999999999
chr11	101073378	chr11	101676294	+	-	13.372929999999998	16.34402	14.858474999999999
chr1	88337252	chr1	88937870	+	-	13.372929999999998	16.34402	14.858474999999999
chr3	107967820	chr3	108574196	+	-	20.11571	9.60084	14.858274999999999
chr2	135187758	chr2	135793066	+	+	18.02032	11.690999999999999	14.85566
chr15	97001398	chr15	97614550	+	-	4.19077	25.52012	14.855445
chr10	93056833	chr10	93662049	+	-	20.49018	9.2197	14.85494
chr4	140960853	chr4	141561453	+	+	14.04366	15.66543	14.854545
chr15	78253207	chr15	78868400	-	+	11.39861	18.31038	14.854495
chr12	81253016	chr12	81861722	+	-	8.61544	21.09198	14.85371
chr17	56478537	chr17	57090549	+	-	7.61291	22.09447	14.85369
chr3	104861983	chr3	105477698	-	+	7.85422	21.84891	14.851565
chr14	27802065	chr14	28402982	+	+	23.56255	6.13897	14.850760000000001
chr14	20525080	chr14	21138801	+	+	13.410470000000002	16.28993	14.850200000000001
chr9	54584428	chr9	55172473	+	+	14.38672	15.31207	14.849395000000001
chr11	101766640	chr11	102348465	-	+	11.60006	18.09609	14.848075
chr5	125424553	chr5	126009673	+	+	12.06406	17.63208	14.84807
chr7	146661994	chr7	147264790	-	+	6.49603	23.20011	14.84807
chr11	96883856	chr11	97480866	+	-	17.16808	12.52806	14.84807
chr14	121659230	chr14	122264586	+	+	12.9914	16.704079999999998	14.847739999999998
chr10	6811990	chr10	7393658	-	+	12.99039	16.704079999999998	14.847234999999998
chr5	122768272	chr5	123375663	-	+	6.95631	22.73611	14.84621
chr5	122265284	chr5	122851481	+	+	11.08043	18.60785	14.84414
chr2	25477049	chr2	26083492	-	-	20.13527	9.55209	14.843679999999999
chr18	66679075	chr18	67275763	-	+	16.047520000000002	13.6395	14.843510000000002
chr10	11725869	chr10	12332466	+	-	13.95221	15.73336	14.842785
chr5	120584214	chr5	121196653	-	-	13.34148	16.34402	14.84275
chr14	29320899	chr14	29903474	-	-	19.74919	9.93418	14.841684999999998
chr5	36213446	chr5	36832077	+	-	19.02409	10.65808	14.841085
chr11	51633642	chr11	52235084	+	+	13.755020000000002	15.92494	14.83998
chr10	126975144	chr10	127577804	-	+	11.24039	18.4394	14.839894999999999
chr19	46518925	chr19	47121034	-	-	20.45766	9.2197	14.83868
chr8	106966967	chr8	107584068	-	+	26.23016	3.4460900000000003	14.838125000000002
chr7	51518326	chr7	52127322	+	+	25.67724	3.99465	14.835945
chr9	63935506	chr9	64539082	-	+	19.27756	10.39431	14.835935000000001
chr2	157284431	chr2	157890702	+	+	15.02664	14.64486	14.83575
chr4	140813537	chr4	141409615	+	-	19.48809	10.18166	14.834875
chr6	83462699	chr6	84045201	-	+	9.55209	20.11571	14.8339
chr17	34791028	chr17	35395687	+	+	7.12431	22.54294	14.833625000000001
chr14	8830149	chr14	9441259	+	+	22.70573	6.9600300000000015	14.83288
chr4	123206686	chr4	123788158	-	+	13.410470000000002	16.25528	14.832875000000001
chr7	26026255	chr7	26633185	+	+	12.06406	17.60125	14.832654999999999
chr11	59044093	chr11	59660829	+	+	18.02032	11.64345	14.831885
chr18	34732589	chr18	35340291	-	+	18.09609	11.56707	14.831579999999999
chr6	83025159	chr6	83643997	+	+	8.45448	21.20737	14.830925
chr15	53022094	chr15	53617138	+	-	7.3128	22.34776	14.83028
chr11	97171696	chr11	97761308	-	+	16.34402	13.31475	14.829385
chr6	146027993	chr6	146611395	+	+	9.52352	20.1345	14.82901
chr16	8883920	chr16	9469679	+	+	20.8801	8.775360000000001	14.827729999999999
chr6	100625208	chr6	101211725	+	-	12.57232	17.08213	14.827224999999999
chr17	30874950	chr17	31481301	+	-	5.71687	23.93564	14.826255
chr4	134270029	chr4	134874098	-	-	10.67205	18.97945	14.82575
chr11	116000362	chr11	116599933	+	-	19.60196	10.04559	14.823775
chr18	38480805	chr18	39090294	+	-	7.17145	22.4731	14.822275
chr16	90925914	chr16	91512831	-	+	15.60064	14.04366	14.82215
chr2	151799763	chr2	152379935	+	+	6.32648	23.31721	14.821845
chr1	137067999	chr1	137678057	-	-	9.55209	20.09119	14.82164
chr1	137067999	chr1	137686592	-	-	9.55209	20.09119	14.82164
chr14	69859797	chr14	70468325	-	-	16.130570000000002	13.5126	14.821585000000002
chr2	172821939	chr2	173409122	-	+	17.16808	12.47317	14.820625
chr1	132064033	chr1	132673417	+	-	12.47317	17.16808	14.820625
chr14	64164610	chr14	64747067	+	-	24.72556	4.91528	14.82042
chr19	3619557	chr19	4207174	+	+	13.40327	16.2375	14.820385
chr7	28117732	chr7	28727052	+	-	13.45606	16.18457	14.820315
chr4	132565240	chr4	133157987	+	-	17.90567	11.73417	14.81992
chr2	52461054	chr2	53063762	-	-	17.91893	11.71986	14.819395
chr11	45492386	chr11	46089026	-	-	21.82369	7.813239999999999	14.818465
chr3	107746810	chr3	108366454	-	-	18.340020000000006	11.29511	14.817565000000002
chr4	128648534	chr4	129262634	+	+	11.29511	18.340020000000006	14.817565000000002
chr4	116985839	chr4	117600955	-	+	6.31674	23.31721	14.816975
chr9	20966166	chr9	21557993	+	+	25.65525	3.97858	14.816915
chr4	135610038	chr4	136207546	-	+	15.24839	14.38407	14.816230000000001
chr11	116943087	chr11	117547392	+	-	24.59212	5.03787	14.814995
chr5	77272646	chr5	77889588	-	+	15.73336	13.895920000000002	14.81464
chr5	124443015	chr5	125052543	-	+	23.04925	6.5789	14.814075
chr5	119154345	chr5	119743092	+	+	20.3011	9.32688	14.81399
chr15	80894760	chr15	81500768	-	-	19.58216	10.04559	14.813875
chr13	94383086	chr13	94975398	-	-	14.552029999999998	15.07175	14.811889999999998
chr2	153240556	chr2	153821725	-	+	9.35488	20.2689	14.811889999999998
chr14	26521704	chr14	27122777	-	+	13.5126	16.111179999999994	14.811889999999998
chr1	192003042	chr1	192621252	-	-	14.45142	15.17115	14.811285000000002
chr11	98071275	chr11	98690875	+	-	5.58089	24.03909	14.80999
chr10	76507924	chr10	77090448	+	+	3.63801	25.9817	14.809855
chr19	46815285	chr19	47400570	-	+	22.94863	6.67074	14.809685000000002
chr7	107076004	chr7	107669352	+	+	12.06406	17.554579999999998	14.80932
chr15	79943111	chr15	80534954	+	-	5.0228	24.59212	14.80746
chr9	66673998	chr9	67272914	-	+	24.59212	5.0228	14.80746
chr2	163918583	chr2	164504747	+	+	5.0228	24.59212	14.80746
chr15	76298932	chr15	76894590	+	+	25.98577	3.62712	14.806445
chr13	42671266	chr13	43278460	+	+	11.74918	17.86125	14.805215
chr2	152370627	chr2	152968731	+	-	12.25611	17.35412	14.805115
chr16	4289744	chr16	4897382	-	-	23.43972	6.17025	14.804985
chr17	14440938	chr17	15042020	+	-	4.46471	25.14464	14.804675
chr17	56752756	chr17	57339007	+	+	25.65525	3.95329	14.804269999999999
chr1	133451904	chr1	134052527	-	-	13.80904	15.799120000000002	14.80408
chr15	9903554	chr15	10516512	+	-	11.74918	17.858829999999994	14.804004999999997
chr19	45063558	chr19	45648692	+	-	3.15982	26.44813	14.803975
chr2	92163049	chr2	92744678	-	+	14.5103	15.09694	14.80362
chr17	23843404	chr17	24444647	-	-	15.77718	13.82955	14.803365
chr17	27938509	chr17	28523325	-	+	12.03044	17.57585	14.803145
chr2	29093333	chr2	29673677	-	-	13.45606	16.15021	14.803135000000001
chr2	27829577	chr2	28448527	-	+	13.45606	16.15021	14.803135000000001
chr6	126502203	chr6	127097893	-	+	17.182170000000006	12.42389	14.803030000000003
chr11	120377056	chr11	120987920	+	-	21.76768	7.8380800000000015	14.80288
chr2	157873825	chr2	158478951	+	-	13.82955	15.77608	14.802814999999999
chr11	98843496	chr11	99435632	+	-	8.81604	20.78862	14.802330000000001
chr12	104610127	chr12	105223342	-	+	12.08341	17.52094	14.802175
chr10	23450713	chr10	24032357	+	-	7.25515	22.34776	14.801455
chr1	90639159	chr1	91239586	-	-	19.28605	10.31626	14.801155
chr12	31263083	chr12	31853224	-	+	22.34776	7.2542399999999985	14.801
chr1	186059677	chr1	186641845	-	-	17.87441	11.72575	14.800080000000001
chr8	23543633	chr8	24138556	-	+	21.63658	7.96247	14.799525
chr4	131967948	chr4	132561375	-	-	15.66543	13.933320000000002	14.799375000000001
chr4	40853528	chr4	41453392	-	-	18.1356	11.46251	14.799055
chr1	155398116	chr1	155999783	+	-	14.5103	15.08678	14.79854
chr14	64164610	chr14	64777484	+	+	24.72556	4.87125	14.798405
chr10	77278241	chr10	77859176	-	-	15.5448	14.04366	14.794229999999999
chr7	19783537	chr7	20370302	+	+	13.45606	16.130570000000002	14.793315000000002
chr9	57297718	chr9	57886495	+	+	11.95241	17.63208	14.792245
chr11	4120636	chr11	4736938	+	-	19.52648	10.0557	14.79109
chr19	3719217	chr19	4306388	-	-	20.95387	8.62797	14.79092
chr16	97665648	chr16	98263038	+	+	22.33121	7.25005	14.79063
chr17	27184893	chr17	27787270	+	+	7.813239999999999	21.76768	14.79046
chr17	56752756	chr17	57347537	+	-	25.65525	3.92365	14.789449999999999
chr11	94491013	chr11	95077717	+	-	21.6908	7.888039999999997	14.789419999999998
chr10	51273341	chr10	51880575	+	+	24.5559	5.0228	14.78935
chr8	40675209	chr8	41273071	-	+	5.0228	24.5559	14.78935
chr8	116914503	chr8	117495476	-	-	13.39413	16.18457	14.78935
chr5	137596580	chr5	138212134	-	+	5.58089	23.99781	14.78935
chrX	34101817	chrX	34698029	-	-	16.74266	12.83604	14.78935
chr14	54329498	chr14	54948428	+	-	3.90662	25.67207	14.789345
chr4	41011143	chr4	41600561	-	-	6.13897	23.43972	14.789345
chr6	119378796	chr6	119989812	+	+	11.13605	18.4394	14.787724999999998
chr17	63233684	chr17	63842692	-	-	19.08269	10.4902	14.786445
chr11	118321774	chr11	118916018	+	-	16.581120000000002	12.9914	14.786260000000002
chr2	35147577	chr2	35762193	+	-	16.581120000000002	12.99085	14.785985
chr8	121880742	chr8	122468484	-	+	9.87459	19.69663	14.785609999999998
chr3	89610896	chr3	90216754	+	+	9.87459	19.69663	14.785609999999998
chr15	75558201	chr15	76163307	+	-	12.98966	16.581120000000002	14.785390000000001
chr7	53351648	chr7	53966098	+	-	15.77718	13.79195	14.784565
chr11	100556435	chr11	101162397	-	-	24.87772	4.6903	14.78401
chr14	55068018	chr14	55659636	-	+	24.36881	5.19715	14.78298
chr11	93333369	chr11	93948518	-	-	16.57085	12.99206	14.781455000000001
chr17	27069767	chr17	27671840	-	+	3.15982	26.40187	14.780845
chr19	5886063	chr19	6489173	-	+	18.19513	11.36625	14.78069
chr6	91136725	chr6	91726686	-	+	15.31207	14.24863	14.78035
chr9	107504557	chr9	108105573	+	-	13.78437	15.77608	14.780225
chr1	38845988	chr1	39449234	+	+	13.5126	16.047520000000002	14.780060000000002
chr4	46521136	chr4	47135165	+	+	16.8524	12.707	14.7797
chr17	80416937	chr17	81004190	+	-	24.02765	5.5291	14.778375
chr1	194610770	chr1	195203152	+	-	4.60985	24.94634	14.778095
chr6	120686741	chr6	121288378	-	+	9.85934	19.69663	14.777985
chr4	129378903	chr4	129969749	+	-	16.24008	13.31475	14.777415
chr5	121984735	chr5	122581902	-	+	11.95346	17.60125	14.777355
chr4	154123468	chr4	154742989	+	+	12.99206	16.56225	14.777155
chr11	102600676	chr11	103220564	+	+	14.26934	15.28335	14.776345
chr1	95375185	chr1	95975803	-	-	8.76825	20.784000000000002	14.776125
chr11	114742133	chr11	115335442	+	-	6.88022	22.66999	14.775105
chr5	121830913	chr5	122449686	+	-	16.25528	13.29175	14.773515
chr15	71300740	chr15	71882080	+	-	13.5126	16.03438	14.773489999999999
chr7	89264400	chr7	89846338	-	+	15.62648	13.92007	14.773275000000002
chr6	115496495	chr6	116078897	+	-	6.49603	23.04925	14.77264
chr14	63826140	chr14	64414223	+	-	17.95794	11.58602	14.77198
chr15	8332397	chr15	8913531	+	+	19.90475	9.63878	14.771765
chr10	43294910	chr10	43897430	+	-	17.60125	11.93711	14.76918
chr19	9986091	chr19	10600655	+	-	16.50131	13.03593	14.76862
chr11	53068121	chr11	53663613	+	-	15.28335	14.25369	14.76852
chr1	186742565	chr1	187341661	-	-	9.7425	19.79358	14.76804
chr1	186648620	chr1	187239248	+	+	26.18449	3.34853	14.76651
chr10	58136459	chr10	58751998	+	-	11.43374	18.09609	14.764915
chr11	117671916	chr11	118284774	+	+	11.8446	17.68475	14.764675
chr11	77122256	chr11	77707680	-	-	16.111179999999994	13.41785	14.764514999999996
chr3	83505222	chr3	84106428	-	-	15.87743	13.65056	14.763995000000001
chr14	54426082	chr14	55036762	+	-	19.469520000000006	10.05786	14.763690000000004
chr10	58138504	chr10	58755537	-	-	12.6393	16.887	14.76315
chr8	22925693	chr8	23543633	-	-	7.888039999999997	21.63658	14.762309999999998
chr14	64488734	chr14	65072825	+	-	16.15021	13.372929999999998	14.761569999999999
chr2	63311948	chr2	63905257	+	+	21.6328	7.888039999999997	14.760419999999998
chr2	135154739	chr2	135773803	-	-	26.40187	3.11829	14.760079999999999
chr8	126288707	chr8	126871238	+	-	14.42236	15.09694	14.75965
chr1	172562720	chr1	173151136	-	-	19.35113	10.1656	14.758365000000001
chr12	103943590	chr12	104545167	+	-	16.111179999999994	13.40501	14.758094999999997
chr11	74190491	chr11	74795123	+	+	5.85024	23.66411	14.757175
chr2	76767957	chr2	77356810	+	-	11.93711	17.575860000000002	14.756485000000001
chr18	35181701	chr18	35783451	+	-	20.63252	8.8779	14.75521
chr5	148104891	chr5	148722566	-	+	18.85848	10.65081	14.754645
chr1	134668215	chr1	135282261	-	+	13.92007	15.588	14.754035
chr8	79943846	chr8	80528239	+	-	13.31475	16.193170000000002	14.753960000000001
chr6	82664400	chr6	83275709	+	-	26.44813	3.05667	14.7524
chr17	28730138	chr17	29314049	+	+	16.11055	13.39413	14.75234
chr5	121433237	chr5	122014629	-	+	5.0228	24.47755	14.750175
chr17	28465399	chr17	29064426	+	-	12.68758	16.81169	14.749635
chr2	29673677	chr2	30291488	-	+	16.15021	13.34874	14.749475
chr17	35391826	chr17	35980629	+	+	26.02149	3.47427	14.74788
chr4	135816486	chr4	136397212	+	-	8.84344	20.64928	14.74636
chr6	120254071	chr6	120848351	-	+	6.2365900000000005	23.25526	14.745925
chr7	134800652	chr7	135382650	+	-	23.52314	5.96856	14.74585
chr7	86872169	chr7	87487962	-	+	12.28821	17.20349	14.745849999999999
chr12	45649210	chr12	46263173	-	-	13.8648	15.62648	14.745640000000002
chr19	4743722	chr19	5338165	-	+	9.07488	20.4161	14.74549
chr11	119266145	chr11	119874580	-	+	16.14858	13.34148	14.74503
chr15	99426589	chr15	100019169	+	+	23.90691	5.58089	14.7439
chr19	26909260	chr19	27525140	-	+	8.83516	20.64928	14.74222
chr15	102388210	chr15	102996052	+	-	4.64002	24.84397	14.741995
chr11	4783196	chr11	5374362	+	-	17.90567	11.57748	14.741575000000001
chr11	101781134	chr11	102400131	+	+	26.36378	3.11829	14.741035
chr2	162748111	chr2	163351563	+	-	25.30593	4.1760199999999985	14.740974999999999
chr5	123176189	chr5	123770337	-	+	24.87169	4.60985	14.740770000000001
chr5	129487644	chr5	130089846	-	+	14.38407	15.09694	14.740504999999999
chr7	134917693	chr7	135516049	+	+	12.01575	17.46517	14.74046
chr1	168084487	chr1	168668325	-	+	15.44803	14.03232	14.740175
chr16	50201842	chr16	50799674	+	+	19.5331	9.94645	14.739775000000002
chr4	136234559	chr4	136843953	+	-	14.289000000000001	15.18995	14.739475
chr17	56698051	chr17	57306682	-	-	17.63208	11.8446	14.738339999999999
chr6	29803392	chr6	30418763	+	-	25.28576	4.19077	14.738265
chr6	88996682	chr6	89582251	+	-	9.48751	19.98832	14.737915000000001
chr8	86717728	chr8	87337146	-	-	8.83516	20.64066	14.73791
chr6	112083679	chr6	112667336	+	+	18.41692	11.05819	14.737555
chr7	151277258	chr7	151883154	+	-	5.56803	23.90691	14.73747
chr17	26236388	chr17	26835955	+	+	15.08678	14.38672	14.73675
chr10	79949911	chr10	80545199	-	-	12.27795	17.19377	14.73586
chr1	121990298	chr1	122582545	-	-	22.2111	7.259589999999997	14.735344999999997
chr17	13073250	chr17	13665485	+	+	12.28821	17.182170000000006	14.735190000000003
chr10	85915335	chr10	86520434	-	-	17.182170000000006	12.28821	14.735190000000003
chr5	117226659	chr5	117808933	-	+	3.90662	25.56372	14.73517
chr4	133819277	chr4	134436175	+	+	21.82805	7.64168	14.734865000000001
chr3	121253486	chr3	121843947	+	-	19.98832	9.47947	14.733895
chr1	55296322	chr1	55895232	+	-	18.85848	10.60368	14.73108
chr19	20838929	chr19	21448022	-	+	12.27795	17.182170000000006	14.730060000000003
chr8	123123642	chr8	123737410	-	-	17.182170000000006	12.27795	14.730060000000003
chr1	134134313	chr1	134740418	-	-	22.27211	7.18783	14.729970000000002
chr11	5082036	chr11	5688817	+	-	10.62711	18.83062	14.728864999999999
chr16	21204499	chr16	21815244	+	-	14.51918	14.9385	14.72884
chr10	79904550	chr10	80499196	+	-	13.82955	15.62648	14.728015
chr4	138256338	chr4	138843574	-	-	9.96881	19.48627	14.727540000000001
chr16	97515126	chr16	98100936	-	-	11.690999999999999	17.76347	14.727235
chr5	125389432	chr5	125978390	+	+	12.68819	16.76309	14.725639999999999
chr7	17011701	chr7	17592867	-	+	16.81169	12.6393	14.725494999999999
chr17	56403649	chr17	56997849	-	-	12.68758	16.76309	14.725335
chr2	30069197	chr2	30676580	-	-	17.16808	12.27795	14.723015
chr11	96771543	chr11	97372811	-	-	12.86972	16.57568	14.7227
chr11	78773561	chr11	79391431	+	-	14.37565	15.06819	14.72192
chr12	88113208	chr12	88726564	+	-	25.67207	3.76926	14.720665
chr4	57333624	chr4	57914319	-	+	14.91968	14.51918	14.71943
chr1	162491712	chr1	163101040	+	-	17.15061	12.28821	14.71941
chr11	78169172	chr11	78781050	+	+	13.84644	15.59146	14.71895
chr12	87159609	chr12	87774414	-	-	19.88323	9.55209	14.71766
chr5	139293196	chr5	139874591	+	+	4.1760199999999985	25.25803	14.717025
chr1	186648620	chr1	187233913	+	+	26.18449	3.24802	14.716255
chr9	21435282	chr9	22030426	+	-	20.25044	9.18157	14.716005000000001
chr15	78088060	chr15	78700427	+	-	18.85848	10.57298	14.71573
chr2	32569188	chr2	33184514	+	+	18.55588	10.87507	14.715474999999998
chr17	12493958	chr17	13074254	+	+	24.4081	5.0228	14.71545
chr8	23065993	chr8	23684182	-	-	13.31475	16.111179999999994	14.712964999999997
chr2	154681345	chr2	155262386	-	-	11.23493	18.19004	14.712485000000001
chr15	96373673	chr15	96956454	+	-	25.67207	3.75224	14.712155000000001
chr6	90465231	chr6	91079246	-	-	21.13312	8.290560000000001	14.711840000000002
chr6	145741984	chr6	146358542	-	+	10.57298	18.85004	14.71151
chr5	120538753	chr5	121123835	-	-	12.99085	16.4296	14.710225000000001
chr4	149639169	chr4	150224281	-	-	13.39413	16.02606	14.710095
chr8	122812552	chr8	123411360	+	-	18.25676	11.16177	14.709265
chr11	93897467	chr11	94491013	+	+	7.7240199999999986	21.6908	14.70741
chr5	53369727	chr5	53985786	+	-	14.74585	14.66771	14.70678
chr8	27491360	chr8	28092367	+	-	14.66771	14.74585	14.70678
chr7	25149981	chr7	25760455	+	-	14.66771	14.74585	14.70678
chr10	58022057	chr10	58629476	-	+	18.09609	11.31509	14.70559
chr4	132979168	chr4	133592058	+	+	12.9086	16.50131	14.704955
chr5	147115251	chr5	147716173	-	-	17.56481	11.8446	14.704705
chr8	3676384	chr8	4258423	-	-	15.799120000000002	13.60977	14.704445
chr7	35440785	chr7	36054876	-	-	23.43972	5.96856	14.70414
chr2	147937862	chr2	148532310	-	-	17.67033	11.73417	14.70225
chr4	139200124	chr4	139808463	+	+	17.0632	12.3405	14.70185
chr9	20561649	chr9	21171152	-	+	13.60188	15.799120000000002	14.700500000000002
chr6	51552544	chr6	52171813	+	-	3.3526199999999995	26.04235	14.697484999999999
chr3	130397141	chr3	130989021	-	+	16.86378	12.52806	14.69592
chr10	59870826	chr10	60482510	+	-	24.36881	5.0228	14.695805
chr18	60314195	chr18	60927040	-	-	18.09609	11.29511	14.695599999999999
chr9	56739400	chr9	57333730	+	+	14.1371	15.24839	14.692745
chr6	122209056	chr6	122824476	+	-	15.59146	13.79195	14.691704999999999
chr19	16877376	chr19	17463139	+	-	15.92494	13.45606	14.6905
chr11	82684852	chr11	83286192	-	-	18.9287	10.45078	14.68974
